circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,DOMESTIC,1,4896,4821.0,581032,5322.06
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-MOTHUKUNTA,DOMESTIC,1,2607,2372.0,235075,1947.82
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,TIMMAIPALEM,DOMESTIC,1,197,138.0,-289,51.52
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,TIRUMALAGIRI,DOMESTIC,1,863,497.0,34442,348.54
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,TUNIKUNTLA (T),DOMESTIC,1,175,132.0,2058,46.74
NALGONDA,MIRYALGUDA,HALIA,TIRUMALAGIRI SAGAR,YALLAPURAM,DOMESTIC,1,247,128.0,1924,66.12
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,DOMESTIC,1,2309,2053.0,152423,1034.07
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,AMBEDKAR COLONY,DOMESTIC,1,52,51.0,3700,22.02
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,ANISETTY DUPPALAPALL,DOMESTIC,1,451,377.0,30309,189.56
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,AREGUDEM,DOMESTIC,1,101,93.0,5292,28.8
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,BANDAVARIGUDEM,DOMESTIC,1,104,102.0,6953,43.83
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,BATTUGUDA,DOMESTIC,1,10,10.0,247,17.46
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,BC COLONY & N GUDEM,DOMESTIC,1,480,475.0,45315,275.97
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KANDUKUR,DOMESTIC,1,583,454.0,30905,192.8
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KHANAPUR,DOMESTIC,1,285,186.0,9841,81.14
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,KOTHA TANDA,DOMESTIC,1,30,2.0,71,7.76
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,PRATAP NAGAR,DOMESTIC,1,71,23.0,803,20.4
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,RAHMANTHAPUR,DOMESTIC,1,380,285.0,12380,114.85
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,SINGARAJ PALLY,DOMESTIC,1,258,157.0,7696,81.42
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,K.KONDARAM,DOMESTIC,1,1,1.0,0,0.75
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KAKULAKANDARAM,DOMESTIC,1,312,211.0,12063,97.36
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KANCHANPALLY,DOMESTIC,1,1,1.0,0,3.73
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KANCHENAPALLY,DOMESTIC,1,500,388.0,28228,200.35
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KATHALAGUDA,DOMESTIC,1,953,894.0,87786,749.5
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KHAMMAGUDA,DOMESTIC,1,24,19.0,1746,10.12
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,NALLAKUNTABOLE,DOMESTIC,1,37,36.0,2325,12.36
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,NAREGUDEM,DOMESTIC,1,246,208.0,13079,81.72
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANAGUNDLA,DOMESTIC,1,416,346.0,27138,179.11
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PANDANPALLY,DOMESTIC,1,229,202.0,11954,75.48
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PARADA,DOMESTIC,1,764,563.0,34601,276.3
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,EDULOOR,DOMESTIC,1,1105,867.0,54386,390.5
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,EDULUR,DOMESTIC,1,1,1.0,29,2.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,ERASANIGUDEM,DOMESTIC,1,380,293.0,16570,144.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,GANGADEVI GUDEM,DOMESTIC,1,79,78.0,6378,26.34
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,GARLABHAVI GUDEM,DOMESTIC,1,182,182.0,12861,84.4
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,ISMAILPALLY,DOMESTIC,1,257,206.0,15389,88.3
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,DUGGEPALLY,DOMESTIC,1,380,315.0,20082,135.98
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,G.ANNARAM,DOMESTIC,1,245,154.0,11346,88.79
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,GANTARAO CAMP,DOMESTIC,1,98,80.0,5953,47.64
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,GOPALAPURAM,DOMESTIC,1,58,40.0,2334,18.83
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,HARJA THANDA,DOMESTIC,1,158,106.0,5585,50.83
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,K C THANDA,DOMESTIC,1,106,70.0,2872,30.81
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAMAPASAGAR,DOMESTIC,1,241,189.0,12684,79.17
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-NG COLLEGE,DOMESTIC,1,2216,2160.0,266189,2481.97
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-OLD CITY,DOMESTIC,1,1788,1632.0,169178,1270.28
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-SLBC,DOMESTIC,1,5948,5488.0,632313,6597.77
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-SRINAGAR COLONY HYD R,DOMESTIC,1,3512,3471.0,478254,4520.64
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-THULSINAGAR,DOMESTIC,1,1492,1355.0,138854,1068.84
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SOMAVARIGUDA,DOMESTIC,1,201,147.0,8031,61.0
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,AMMAGUDEM,DOMESTIC,1,120,120.0,7117,43.6
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,BOINAPALLY,DOMESTIC,1,238,213.0,12947,97.08
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,BOMMAPALLY,DOMESTIC,1,91,84.0,4515,30.34
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,BUDAMARLAPALLY,DOMESTIC,1,256,225.0,12136,84.65
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,CH.CHENNARAM,DOMESTIC,1,531,462.0,27335,174.58
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,CHINNASURARAM,DOMESTIC,1,409,298.0,22188,146.85
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,CHINNAYGUDA,DOMESTIC,1,65,58.0,4716,24.79
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,ERRAGADLAGUDEM,DOMESTIC,1,299,285.0,20357,116.32
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,ERRAGADLAGUDEM(RAJUPETA),DOMESTIC,1,48,46.0,3036,13.9
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,G KONDARAM,DOMESTIC,1,213,180.0,11333,72.68
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,GANGANNAPALEM,DOMESTIC,1,236,184.0,14089,93.64
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,GODAVARIGUDEM,DOMESTIC,1,337,267.0,15527,117.76
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,T.P.GOWRARAM,DOMESTIC,1,313,185.0,10860,85.71
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,THOWKALAPUR,DOMESTIC,1,657,450.0,19003,193.98
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,V.B.PALLY,DOMESTIC,1,283,113.0,4607,76.82
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,VOILKOLE,DOMESTIC,1,219,156.0,7604,72.02
NALGONDA,DEVARAKONDA,DEVARAKONDA,DINDI,YERRARAM,DOMESTIC,1,260,217.0,12883,75.12
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,ABBANONIGUDAM,DOMESTIC,1,61,58.0,4702,18.12
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KHUDEVANPUR,DOMESTIC,1,239,226.0,16555,78.66
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KOTHAPALLY,DOMESTIC,1,474,408.0,33919,201.04
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,KOTTHAGUDA,DOMESTIC,1,210,207.0,28264,229.86
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,"KUTHURUGUDEM, NARSINGBATLA",DOMESTIC,1,63,63.0,4117,19.58
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PITTAMPALLY,DOMESTIC,1,461,381.0,27878,185.62
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,R.C.PURAM,DOMESTIC,1,161,134.0,11245,63.58
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,RASOOLGUDEM,DOMESTIC,1,201,201.0,14286,77.82
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BANDAPALEM,DOMESTIC,1,157,128.0,8140,62.5
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BHEEMAVARAM,DOMESTIC,1,844,655.0,45660,312.92
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BOPPARAM,DOMESTIC,1,287,232.0,16203,110.78
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KALIMERA,DOMESTIC,1,487,362.0,20407,166.89
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KAMMAVARIGUDEM,DOMESTIC,1,92,62.0,3381,35.22
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATANGOOR-A,DOMESTIC,1,1485,1006.0,86996,718.21
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR-B,DOMESTIC,1,1096,1089.0,83157,539.95
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KURUMURTHY,DOMESTIC,1,624,541.0,33519,246.86
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KURUMURTY,DOMESTIC,1,1,1.0,0,3.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,MALLARAM,DOMESTIC,1,160,119.0,8480,56.62
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAMAREDDY GUDA,DOMESTIC,1,350,291.0,20949,136.8
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAMPALA PALLY,DOMESTIC,1,146,112.0,7987,55.65
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KANYA THANDA,DOMESTIC,1,63,45.0,1283,25.26
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KAPUVARI GUDEM,DOMESTIC,1,77,46.0,971,23.13
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KOMATIGUDEM,DOMESTIC,1,74,65.0,5732,34.83
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,KONATHALAPALLY,DOMESTIC,1,214,185.0,12894,81.41
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,MARRIGUDA,DOMESTIC,1,235,195.0,14353,74.37
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,RURAL PS,DOMESTIC,1,853,833.0,91953,1043.65
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,ST.ALPHONSUS,DOMESTIC,1,767,747.0,76635,763.04
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,AEPOOR,DOMESTIC,1,739,576.0,37921,261.97
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,BOYAGUBBA,DOMESTIC,1,162,116.0,6425,55.72
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA (HQ),DOMESTIC,1,274,216.0,20170,231.77
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- A,DOMESTIC,1,2638,2437.0,223133,2260.43
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,SUREPALLY,DOMESTIC,1,236,152.0,10093,87.06
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,TUMMADAM,DOMESTIC,1,819,609.0,33447,269.15
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VADARI GUDEM,DOMESTIC,1,163,145.0,11350,65.96
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VALLABAPURAM,DOMESTIC,1,235,156.0,8947,77.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VANIGUNDLA,DOMESTIC,1,225,150.0,8481,71.28
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VEMPHAD,DOMESTIC,1,261,186.0,13073,99.91
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VENGANNAGUDEM,DOMESTIC,1,147,116.0,7764,72.98
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,CHARLA GAURARAM,DOMESTIC,1,819,726.0,55282,370.7
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,CHINNAMADARAM,DOMESTIC,1,449,377.0,25497,149.74
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,DARVESHAPURAM,DOMESTIC,1,537,478.0,38001,228.82
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,DOREPALLY,DOMESTIC,1,472,408.0,32353,166.57
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,ERUGANTIPALLY,DOMESTIC,1,169,151.0,10627,55.38
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,GOLLALAGUDEM(AD PALLY),DOMESTIC,1,114,114.0,8137,37.34
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,HAPPY HOMES,DOMESTIC,1,155,155.0,16791,220.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,INDLOOR,DOMESTIC,1,719,582.0,44339,279.99
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,JANGAREDDYGUDA,DOMESTIC,1,468,415.0,29249,142.66
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,JONNAGADLAGUDEM,DOMESTIC,1,258,248.0,18531,99.46
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KANKANALAPALLY,DOMESTIC,1,184,156.0,13178,73.78
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KASHOLLAGUDA,DOMESTIC,1,164,160.0,13085,57.62
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,AMBOTHU THANDA,DOMESTIC,1,4,4.0,0,2.48
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,BAPUJI NAGAR,DOMESTIC,1,45,36.0,1083,19.48
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,BC COLONY,DOMESTIC,1,298,298.0,25063,252.98
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,BUDDONI THANDA,DOMESTIC,1,65,64.0,617,16.36
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,C.A.PALLY,DOMESTIC,1,283,146.0,8984,139.47
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,CHANNAMANENIPALLY,DOMESTIC,1,135,83.0,3416,38.15
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,CHENNARAM,DOMESTIC,1,263,212.0,4135,73.4
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,CHINTHACHETTU THANDA,DOMESTIC,1,23,23.0,1353,16.36
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,M DOMALAPALLY,DOMESTIC,1,333,267.0,13453,116.8
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,M DUPPALA PALLY,DOMESTIC,1,532,397.0,29048,213.94
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MADHURANAGAR COLONY,DOMESTIC,1,34,34.0,4362,54.3
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MAGGALU-APPAJIPET,DOMESTIC,1,25,21.0,-883,9.74
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MAMILLAGUDA,DOMESTIC,1,1059,953.0,61099,844.93
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MANASA VIHAR-MARRIGUDA,DOMESTIC,1,76,75.0,10725,135.17
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHERUKAPALLY,DOMESTIC,1,622,398.0,25752,208.78
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHIKATIGUDEM,DOMESTIC,1,316,285.0,21559,140.87
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,GUDIWADA,DOMESTIC,1,777,556.0,35786,315.76
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,INUPAMULA,DOMESTIC,1,617,509.0,34786,255.67
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,IPPALAGUDEM,DOMESTIC,1,183,142.0,6593,78.4
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA B,DOMESTIC,1,1630,1594.0,176057,1283.65
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DANIYALABANDA (T),DOMESTIC,1,33,22.0,1579,9.9
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DHANAVATH (T),DOMESTIC,1,20,17.0,587,5.82
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DILWARPOOR,DOMESTIC,1,338,215.0,15082,109.15
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DONALAGUDEM,DOMESTIC,1,23,21.0,860,7.4
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DUBBA (T)-V,DOMESTIC,1,53,49.0,2764,14.52
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DUBBA (T)-VK,DOMESTIC,1,56,47.0,2350,18.03
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GANDHI NAGAR,DOMESTIC,1,102,85.0,4467,31.62
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GANESH PAHAD,DOMESTIC,1,252,179.0,9842,76.81
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- B,DOMESTIC,1,2999,2855.0,256907,2524.24
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,ELIKATTA,DOMESTIC,1,612,446.0,31032,220.53
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,GUNDRAMPALLY,DOMESTIC,1,1288,1064.0,74977,537.1
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,MOGILIDORAI,DOMESTIC,1,156,117.0,5096,43.22
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,MORSUGUDEM,DOMESTIC,1,984,759.0,46460,372.19
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VENKATAPURAM,DOMESTIC,1,273,232.0,14369,87.38
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,VOOTKUR,DOMESTIC,1,468,320.0,22388,164.75
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,YARRABALLI,DOMESTIC,1,530,365.0,26728,205.2
NALGONDA,MIRYALGUDA,HALIA,NIDAMANUR,YERRAGUDA,DOMESTIC,1,192,168.0,11858,60.85
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,BANUTALA (T),DOMESTIC,1,40,34.0,2278,9.92
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,BASAN BAI (T),DOMESTIC,1,118,118.0,3153,43.31
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,BASIREDDY PALLY,DOMESTIC,1,183,153.0,7140,63.99
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,G YADAVALLY,DOMESTIC,1,1187,1010.0,66038,424.73
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,G.CHENNARAM,DOMESTIC,1,342,293.0,18493,121.39
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,HYDLAPOOR,DOMESTIC,1,102,78.0,4559,34.44
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,JANGAMAYYAGUDA,DOMESTIC,1,82,80.0,4443,30.4
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,KANAGAL,DOMESTIC,1,634,474.0,33286,313.93
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,KANAGAL VILLAGE,DOMESTIC,1,648,648.0,44086,273.86
NALGONDA,NALGONDA,NALGONDA RURAL,KANEGAL,KURMAPALLY,DOMESTIC,1,544,445.0,28782,203.68
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KAZI RAMARAM,DOMESTIC,1,484,449.0,38609,176.28
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KESHARAJUPALLY,DOMESTIC,1,703,585.0,42829,353.42
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KORVENENIGUDA,DOMESTIC,1,64,56.0,3533,21.4
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,MALLEPALLIVARIGUDEM,DOMESTIC,1,16,16.0,1053,15.5
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,MAMIDALA,DOMESTIC,1,663,551.0,35205,206.15
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,MAMILLA BAVI,DOMESTIC,1,5,5.0,61,1.3
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,MARRIGUDEM,DOMESTIC,1,128,127.0,10381,71.92
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,CHINTHAKUNTLA,DOMESTIC,1,391,345.0,10646,106.21
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,DEVARONI THANDA,DOMESTIC,1,29,29.0,0,6.96
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,DHANJILAL THANDA,DOMESTIC,1,6,6.0,22,1.46
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,DONEYALA,DOMESTIC,1,491,440.0,31393,272.89
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,FAKEERPUR,DOMESTIC,1,68,38.0,1732,21.85
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,GAJINAGER,DOMESTIC,1,351,214.0,6647,116.44
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,GANYANAIK THANDA,DOMESTIC,1,76,75.0,615,19.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MARRIGUDA,DOMESTIC,1,1600,1449.0,142823,1243.87
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,"MIRLONIGUDEM,APPAJIPETA",DOMESTIC,1,65,62.0,3505,22.52
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MOOLA GUDAM,DOMESTIC,1,32,32.0,1223,11.68
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MOTU BAVI GUDAM,DOMESTIC,1,36,36.0,2276,14.26
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,MUSHAMPALLY,DOMESTIC,1,668,568.0,36780,225.8
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,"MUTHYALAMMAGUDEM,NARSINGBATLA",DOMESTIC,1,20,20.0,972,6.98
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,"N.T.R COLONY, MARRIGUDA",DOMESTIC,1,98,95.0,9966,61.91
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,NARABOINA GUDAM,DOMESTIC,1,38,38.0,2520,12.84
NALGONDA,NALGONDA,NALGONDA,NALGONDA RURAL,NARSINGABATLA,DOMESTIC,1,666,584.0,39175,233.82
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,K K GUDEM,DOMESTIC,1,281,207.0,13524,117.88
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KASANGODE,DOMESTIC,1,491,346.0,21699,199.92
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KATHEPALLY,DOMESTIC,1,4,3.0,634,12.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KETHEPALLY,DOMESTIC,1,897,716.0,48066,418.92
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KETHEPALLY-A,DOMESTIC,1,496,493.0,35503,275.51
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KOPPOLE,DOMESTIC,1,676,475.0,31067,213.64
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GERI THANDA,DOMESTIC,1,41,30.0,600,13.74
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GONYA THANDA-VK,DOMESTIC,1,197,155.0,7618,64.52
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,IRKI GUDEM,DOMESTIC,1,416,310.0,24631,169.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,JAITHRAM (T),DOMESTIC,1,157,115.0,3020,49.94
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KALLEPALLY,DOMESTIC,1,385,317.0,21475,132.94
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KESHAVAPURAM,DOMESTIC,1,318,230.0,14698,95.66
NALGONDA,DEVARAKONDA,DEVARAKONDA,NEREDUGOMMU,VIZAGCOLONY,DOMESTIC,1,191,178.0,12000,70.39
NALGONDA,DEVARAKONDA,DEVARAKONDA,P.A.PALLI,AKKAMPALLY,DOMESTIC,1,280,241.0,14121,92.61
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,NERADA,DOMESTIC,1,1117,761.0,49644,423.54
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,ORUMADLA,DOMESTIC,1,986,755.0,52891,373.29
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PARAPALLY,DOMESTIC,1,413,317.0,18382,148.78
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PEDDAKAPARTHY,DOMESTIC,1,1572,1201.0,91395,675.17
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PITTAMPALLY,DOMESTIC,1,427,318.0,24685,145.72
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,BATTU GUDAM,DOMESTIC,1,210,134.0,9783,92.78
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,CHALAKURTHI THA,DOMESTIC,1,1,,0,0.26
